listing_id,title,company,location,rating,pay_low,pay_median,pay_high,pay_currency,easy_apply,industry,company_size,job_source,description,link
1010101769948,Research Associate – Test Architect for Audio Codec Certification (all genders),Fraunhofer-Institut für Integrierte Schaltungen IIS,Erlangen,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/research-associate-test-architect-for-audio-codec-certification-all-genders-fraunhofer-gesellschaft-JV_IC2830398_KO0,75_KE76,99.htm?jl=1010101769948"
1010098821717,Internship / Working Student (m/f/x) – Frontend Development (Angular / React),ITONICS GmbH,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/internship-working-student-mfx-frontend-development-angular-react-itonics-JV_IC4990970_KO0,65_KE66,73.htm?jl=1010098821717"
1010112733607,Customer Data Platform (CDP) Product Owner,PUMA,Herzogenaurach,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/customer-data-platform-cdp-product-owner-puma-JV_IC2831060_KO0,40_KE41,45.htm?jl=1010112733607"
1010067417064,Research Associate - Engineer General Purpose Video Coding (all genders),Fraunhofer-Institut für Integrierte Schaltungen IIS,Erlangen,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/research-associate-engineer-general-purpose-video-coding-all-genders-fraunhofer-gesellschaft-JV_IC2830398_KO0,68_KE69,92.htm?jl=1010067417064"
1010067417179,Research Associate - Senior Architect General Purpose Video Coding (all genders),Fraunhofer-Institut für Integrierte Schaltungen IIS,Erlangen,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/research-associate-senior-architect-general-purpose-video-coding-all-genders-fraunhofer-gesellschaft-JV_IC2830398_KO0,76_KE77,100.htm?jl=1010067417179"
1010112733417,Senior Product Owner – Personalization,PUMA,Herzogenaurach,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/senior-product-owner-personalization-puma-JV_IC2831060_KO0,36_KE37,41.htm?jl=1010112733417"
1010062626366,Praktikant / Werkstudent Künstliche Intelligenz zur Anomalieerkennung (m/w/d),iba AG,Fürth,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/praktikant-werkstudent-künstliche-intelligenz-zur-anomalieerkennung-mwd-iba-germany-JV_IC4990650_KO0,71_KE72,83.htm?jl=1010062626366"
1010030641097,Working Student / Master Thesis / Intern (all genders) - Quantum Compilation,Fraunhofer-Institut für Integrierte Schaltungen IIS,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/working-student-master-thesis-intern-all-genders-quantum-compilation-fraunhofer-gesellschaft-JV_IC4990970_KO0,68_KE69,92.htm?jl=1010030641097"
1010112732892,IT Cloud Architect,PUMA,Herzogenaurach,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/it-cloud-architect-puma-JV_IC2831060_KO0,18_KE19,23.htm?jl=1010112732892"
1010072645193,Software Engineer,Walaris,Nürnberg,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/software-engineer-walaris-JV_IC4990970_KO0,17_KE18,25.htm?jl=1010072645193"
1010112225708,Frontend Software Engineer,Walaris,Nürnberg,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/frontend-software-engineer-walaris-JV_IC4990970_KO0,26_KE27,34.htm?jl=1010112225708"
1007188187958,"Senior Consultant - Cyber Security Technology, Transformation & Defense (w/m/d)",KPMG,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/senior-consultant-cyber-security-technology-transformation-defense-wmd-kpmg-JV_IC4990970_KO0,70_KE71,75.htm?jl=1007188187958"
1010000864576,Senior Consultant IT Audit & IT Assurance (m/w/d),Deloitte GmbH,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/senior-consultant-it-audit-it-assurance-mwd-deloitte-JV_IC4990970_KO0,43_KE44,52.htm?jl=1010000864576"
1010124854870,(Senior) Product Expert / Statistical Consultant,NielsenIQ,Nürnberg,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/senior-product-expert-statistical-consultant-nielseniq-JV_IC4990970_KO0,44_KE45,54.htm?jl=1010124854870"
1010122597805,(Senior) Product Expert / Statistical Consultant,NielsenIQ,Nürnberg,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/senior-product-expert-statistical-consultant-nielseniq-JV_IC4990970_KO0,44_KE45,54.htm?jl=1010122597805"
1010106615792,"PostDoc in Electronic Structure & Magnetism in Quantum Materials, France",ILL,Deutschland,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/postdoc-in-electronic-structure-magnetism-in-quantum-materials-france-ill-JV_KO0,69_KE70,73.htm?jl=1010106615792"
1010125698762,Senior Consultant Banking Artificial Intelligence (m/w/d) - German C1,Tech Punk GmbH,Deutschland,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/senior-consultant-banking-artificial-intelligence-mwd-german-c1-tech-punk-gmbh-JV_KO0,63_KE64,78.htm?jl=1010125698762"
1010123380232,Copywriter - AI Trainer,DataAnnotation,Fürth,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/copywriter-ai-trainer-dataannotation-JV_IC4990650_KO0,21_KE22,36.htm?jl=1010123380232"
1010123367580,Bilingual Content Writer (English/German) - AI Trainer,DataAnnotation,Fürth,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/bilingual-content-writer-english-german-ai-trainer-dataannotation-JV_IC4990650_KO0,50_KE51,65.htm?jl=1010123367580"
1010123374099,Bilingual Tutor (English/German) - AI Trainer,DataAnnotation,Fürth,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/bilingual-tutor-english-german-ai-trainer-dataannotation-JV_IC4990650_KO0,41_KE42,56.htm?jl=1010123374099"
1010123369728,Bilingual Content Writer (English/German) - AI Trainer,DataAnnotation,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/bilingual-content-writer-english-german-ai-trainer-dataannotation-JV_IC4990970_KO0,50_KE51,65.htm?jl=1010123369728"
1010123381459,Copywriter - AI Trainer,DataAnnotation,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/copywriter-ai-trainer-dataannotation-JV_IC4990970_KO0,21_KE22,36.htm?jl=1010123381459"
1010123397618,Interpreter (English/German) - AI Trainer,DataAnnotation,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/interpreter-english-german-ai-trainer-dataannotation-JV_IC4990970_KO0,37_KE38,52.htm?jl=1010123397618"
1010123375093,Bilingual Tutor (English/German) - AI Trainer,DataAnnotation,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/bilingual-tutor-english-german-ai-trainer-dataannotation-JV_IC4990970_KO0,41_KE42,56.htm?jl=1010123375093"
1010123389625,English to German Translator - AI Trainer,DataAnnotation,Fürth,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/english-to-german-translator-ai-trainer-dataannotation-JV_IC4990650_KO0,39_KE40,54.htm?jl=1010123389625"
1010123395425,Interpreter (English/German) - AI Trainer,DataAnnotation,Fürth,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/interpreter-english-german-ai-trainer-dataannotation-JV_IC4990650_KO0,37_KE38,52.htm?jl=1010123395425"
1010123386581,English Teacher - AI Trainer,DataAnnotation,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/english-teacher-ai-trainer-dataannotation-JV_IC4990970_KO0,26_KE27,41.htm?jl=1010123386581"
1010118027155,CT-Experte m/w/d im Anwender- & Usabilitytest,sepp.med GmbH,Erlangen,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/ct-experte-mwd-im-anwender-usabilitytest-sepp-med-JV_IC2830398_KO0,40_KE41,49.htm?jl=1010118027155"
1010091149512,Innovation Lead – KI & Automatisierung im Kundenservice (m/w/d),Rhenus Office Systems GmbH,Bamberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/innovation-lead-ki-automatisierung-im-kundenservice-mwd-rhenus-group-JV_IC2747864_KO0,55_KE56,68.htm?jl=1010091149512"
1010118030373,Senior Consultant QA & AI m/w/d,sepp.med GmbH,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/senior-consultant-qa-ai-mwd-sepp-med-JV_IC4990970_KO0,27_KE28,36.htm?jl=1010118030373"
1010118155549,MTRA m/w/d im Softwaretest und Systemtest,sepp.med GmbH,Erlangen,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/mtra-mwd-im-softwaretest-und-systemtest-sepp-med-JV_IC2830398_KO0,39_KE40,48.htm?jl=1010118155549"
1010052894826,Lieferantenmanager (m/w/d) Supplier Systems,Scherer Ingenieure,Erlangen,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/lieferantenmanager-mwd-supplier-systems-scherer-ingenieure-JV_IC2830398_KO0,39_KE40,58.htm?jl=1010052894826"
1010014842991,AI SOLUTIONS ENGINEER / AI FULL‑STACK DEVELOPER (M/W/D),xeomed GmbH,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/ai-solutions-engineer-ai-full-stack-developer-mwd-xeomed-JV_IC4990970_KO0,49_KE50,56.htm?jl=1010014842991"
1010118069009,Senior Softwareentwickler C# m/w/d,sepp.med GmbH,Bamberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/senior-softwareentwickler-c-mwd-sepp-med-JV_IC2747864_KO0,31_KE32,40.htm?jl=1010118069009"
1010128416519,Senior Software Developer - AI Trainer,DataAnnotation,Deutschland,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/senior-software-developer-ai-trainer-dataannotation-JV_KO0,36_KE37,51.htm?jl=1010128416519"
1010117934924,Senior Softwareentwickler C# m/w/d,sepp.med GmbH,Forchheim,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/senior-softwareentwickler-c-mwd-sepp-med-JV_IC2754591_KO0,31_KE32,40.htm?jl=1010117934924"
1010072938797,Duales Studium (m/w/d),A.I. Fitness GmbH,Erlangen,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/duales-studium-mwd-ai-management-JV_IC2830398_KO0,18_KE19,32.htm?jl=1010072938797"
1010118082887,Software-/Algorithmenentwickler C++ m/w/d,sepp.med GmbH,Bamberg,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/software-algorithmenentwickler-cmwd-sepp-med-JV_IC2747864_KO0,35_KE36,44.htm?jl=1010118082887"
1010128416470,Full Stack Developer - AI Trainer,DataAnnotation,Deutschland,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/full-stack-developer-ai-trainer-dataannotation-JV_KO0,31_KE32,46.htm?jl=1010128416470"
1010118077485,Software-/Algorithmenentwickler C++ m/w/d,sepp.med GmbH,Forchheim,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/software-algorithmenentwickler-cmwd-sepp-med-JV_IC2754591_KO0,35_KE36,44.htm?jl=1010118077485"
1010098989768,(Senior) AI Enablement Manager (m/w/d),IU Internationale Hochschule,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/senior-ai-enablement-manager-mwd-iu-internationale-hochschule-JV_IC4990970_KO0,32_KE33,61.htm?jl=1010098989768"
1010128416518,DevOps Engineer - AI Trainer,DataAnnotation,Deutschland,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/devops-engineer-ai-trainer-dataannotation-JV_KO0,26_KE27,41.htm?jl=1010128416518"
1010123550308,Inhouse KI / AI Solution Architekt/in (m/w/d),Mangelberger Elektrotechnik GmbH,Roth,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/inhouse-ki-ai-solution-architekt-in-mwd-mangelberger-elektrotechnik-JV_IC2540284_KO0,39_KE40,67.htm?jl=1010123550308"
1010046097873,Senior Employer Relations Manager (m/w/d) Teilzeit (20h/Woche),IU Internationale Hochschule,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/senior-employer-relations-manager-mwd-teilzeit-20h-woche-iu-internationale-hochschule-JV_IC4990970_KO0,56_KE57,85.htm?jl=1010046097873"
1010085182436,AI Engineer (Python/React) (m/w/d) - German C1 - Only Senior Level,Tech Punk GmbH,Bayern,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/ai-engineer-python-react-mwd-german-c1-only-senior-level-tech-punk-gmbh-JV_KO0,56_KE57,71.htm?jl=1010085182436"
1010126496758,Filialleiter (m/w/d),A.I. Fitness GmbH,Nürnberg,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/filialleiter-mwd-ai-management-JV_IC4990970_KO0,16_KE17,30.htm?jl=1010126496758"
1010072938837,Ausbildung Sport- und Fitnesskaufmann (m/w/d),A.I. Fitness GmbH,Erlangen,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/ausbildung-sport-und-fitnesskaufmann-mwd-ai-management-JV_IC2830398_KO0,40_KE41,54.htm?jl=1010072938837"
1010123385516,English Teacher - AI Trainer,DataAnnotation,Fürth,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/english-teacher-ai-trainer-dataannotation-JV_IC4990650_KO0,26_KE27,41.htm?jl=1010123385516"
1010118153351,MTRA m/w/d im Softwaretest und Systemtest,sepp.med GmbH,Bamberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/mtra-mwd-im-softwaretest-und-systemtest-sepp-med-JV_IC2747864_KO0,39_KE40,48.htm?jl=1010118153351"
1010118025370,AI Consultant m/w/d Software-Engineering & Beratung,sepp.med GmbH,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/ai-consultant-mwd-software-engineering-beratung-sepp-med-JV_IC4990970_KO0,47_KE48,56.htm?jl=1010118025370"
1010110660208,Process Mining & Automation Manager (m/w/d),UVEX,Fürth,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/process-mining-automation-manager-mwd-uvex-JV_IC4990650_KO0,37_KE38,42.htm?jl=1010110660208"
1010118061789,Senior Softwareentwickler C# m/w/d,sepp.med GmbH,Ansbach,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/senior-softwareentwickler-c-mwd-sepp-med-JV_IC2593366_KO0,31_KE32,40.htm?jl=1010118061789"
1010121770104,Clubmanager (m/w/d),A.I. Fitness GmbH,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/clubmanager-mwd-ai-management-JV_IC4990970_KO0,15_KE16,29.htm?jl=1010121770104"
1010104406630,Softwareentwickler (m/w/d),Dorfner GmbH & Co. KG,Nürnberg,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/softwareentwickler-mwd-dorfner-gruppe-JV_IC4990970_KO0,22_KE23,37.htm?jl=1010104406630"
1010097516633,Senior Data Engineer (f/m/d),CeramTec GmbH,Lauf an der Pegnitz,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/senior-data-engineer-fmd-ceramtec-JV_IC4991595_KO0,24_KE25,33.htm?jl=1010097516633"
1010087047650,Cost Engineer - Kalkulation / Maschinenbau / KI (m/w/d),PartSpace GmbH,Nürnberg,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/cost-engineer-kalkulation-maschinenbau-ki-mwd-easy2parts-JV_IC4990970_KO0,45_KE46,56.htm?jl=1010087047650"
1010072938791,Fitnesstrainer Teilzeit (m/w/d),A.I. Fitness GmbH,Erlangen,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/fitnesstrainer-teilzeit-mwd-ai-management-JV_IC2830398_KO0,27_KE28,41.htm?jl=1010072938791"
1010058822361,Pre Sales Solution Consultant - SaaS / AI / ERP / Demos (m/w/d),PartSpace GmbH,Nürnberg,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/pre-sales-solution-consultant-saas-ai-erp-demos-mwd-easy2parts-JV_IC4990970_KO0,51_KE52,62.htm?jl=1010058822361"
1010087047631,Senior Fertigungsplaner - Zerspanung / Kalkulation (m/w/d),PartSpace GmbH,Nürnberg,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/senior-fertigungsplaner-zerspanung-kalkulation-mwd-easy2parts-JV_IC4990970_KO0,50_KE51,61.htm?jl=1010087047631"
1010078706787,Fitnesstrainer Vollzeit (m/w/d),A.I. Fitness GmbH,Schwabach,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/fitnesstrainer-vollzeit-mwd-ai-management-JV_IC2594579_KO0,27_KE28,41.htm?jl=1010078706787"
1010088761841,Clinical AI Research Radiologist (f/m/d),Siemens Healthineers,Erlangen,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/clinical-ai-research-radiologist-fmd-siemens-healthineers-JV_IC2830398_KO0,36_KE37,57.htm?jl=1010088761841"
1010104711810,AI & Medical Imaging Engineer (m/w/d),Bertrandt AG,Erlangen,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/ai-medical-imaging-engineer-mwd-bertrandt-JV_IC2830398_KO0,31_KE32,41.htm?jl=1010104711810"
1010103354516,AI-/ LLM-Engineer (m/w/d),DAHAG Rechtsservices AG,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/ai-llm-engineer-mwd-dahag-rechtsservices-ag-JV_IC4990970_KO0,19_KE20,43.htm?jl=1010103354516"
1010127933864,Global Lead (w/m/d) AI-driven Change & Efficiency in R&D,Siemens,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/global-lead-wmd-ai-driven-change-efficiency-in-rd-siemens-JV_IC4990970_KO0,49_KE50,57.htm?jl=1010127933864"
1010088261086,Werkstudent Intelligent Automation & AI Solutions (m/w/d),Rödl & Partner GmbH,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/werkstudent-intelligent-automation-ai-solutions-mwd-rödl-partner-JV_IC4990970_KO0,51_KE52,64.htm?jl=1010088261086"
1010114431000,Internship Product Line Management Sportstyle Apparel,PUMA,Herzogenaurach,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/internship-product-line-management-sportstyle-apparel-puma-JV_IC2831060_KO0,53_KE54,58.htm?jl=1010114431000"
1010098243602,Junior AI Engineer (m/w/d),MEKRA Lang GmbH & Co. KG,Ergersheim,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/junior-ai-engineer-mwd-mekra-lang-JV_IC2754496_KO0,22_KE23,33.htm?jl=1010098243602"
1009960539277,AI Engineer - Generative AI (m/w/d/pixelhead),Conrad Electronic SE,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/ai-engineer-generative-ai-mwd-pixelhead-conrad-electronic-JV_IC4990970_KO0,39_KE40,57.htm?jl=1009960539277"
1009888135730,Senior Agentic AI Consultant (w/m/d),S&N Invent GmbH,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/senior-agentic-ai-consultant-wmd-sn-invent-gmbh-JV_IC4990970_KO0,32_KE33,47.htm?jl=1009888135730"
1010126433085,Working Student – Data Analysis for Electric Drive Systems,Cummins Inc.,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/working-student-data-analysis-for-electric-drive-systems-cummins-JV_IC4990970_KO0,56_KE57,64.htm?jl=1010126433085"
1010122727703,Working Student – Business Development Neuromorphic Computing (all genders),Fraunhofer-Institut für Integrierte Schaltungen IIS,Erlangen,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/working-student-business-development-neuromorphic-computing-all-genders-fraunhofer-gesellschaft-JV_IC2830398_KO0,71_KE72,95.htm?jl=1010122727703"
1010104126179,Working Student (all genders) - Shape Europe’s Chip Future: Join the Virtual ASIC Team,Fraunhofer-Institut für Integrierte Schaltungen IIS,Erlangen,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/working-student-all-genders-shape-europe-s-chip-future-join-the-virtual-asic-team-fraunhofer-gesellschaft-JV_IC2830398_KO0,81_KE82,105.htm?jl=1010104126179"
1010123392057,English to German Translator - AI Trainer,DataAnnotation,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/english-to-german-translator-ai-trainer-dataannotation-JV_IC4990970_KO0,39_KE40,54.htm?jl=1010123392057"
1010118022723,Full Stack Developer mit Pipeline-Erfahrung m/w/d,sepp.med GmbH,Forchheim,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/full-stack-developer-mit-pipeline-erfahrung-mwd-sepp-med-JV_IC2754591_KO0,47_KE48,56.htm?jl=1010118022723"
1010127853384,Quereinsteiger (m/w/d) GenAI Engineering,MSIT GmbH,Nürnberg,,,,,EUR,True,,,,,"https://www.glassdoor.de/job-listing/quereinsteiger-mwd-genai-engineering-msit-JV_IC4990970_KO0,36_KE37,41.htm?jl=1010127853384"
1009394822838,(Junior) Consultant AI Security & Governance (w/m/d),KPMG,Nürnberg,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/junior-consultant-ai-security-governance-wmd-kpmg-JV_IC4990970_KO0,44_KE45,49.htm?jl=1009394822838"
1010119028535,Teamhead Global Retail Consumer in Store Experience,PUMA,Herzogenaurach,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/teamhead-global-retail-consumer-in-store-experience-puma-JV_IC2831060_KO0,51_KE52,56.htm?jl=1010119028535"
1010127831626,Retail Director Europe Central,PUMA,Herzogenaurach,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/retail-director-europe-central-puma-JV_IC2831060_KO0,30_KE31,35.htm?jl=1010127831626"
1010126722000,Lead Head Office & Programs Global Operations,PUMA,Herzogenaurach,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/lead-head-office-programs-global-operations-puma-JV_IC2831060_KO0,43_KE44,48.htm?jl=1010126722000"
1010117994690,Internship Global eCommerce Content Expertise,PUMA,Herzogenaurach,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/internship-global-ecommerce-content-expertise-puma-JV_IC2831060_KO0,45_KE46,50.htm?jl=1010117994690"
1010122656596,Director of Business Operations & Partnerships Global Retail,PUMA,Herzogenaurach,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/director-of-business-operations-partnerships-global-retail-puma-JV_IC2831060_KO0,58_KE59,63.htm?jl=1010122656596"
1010119202465,"Werkstudent (w/m/d) Digital Transformation, Knowledge & Competence Management",Siemens,Erlangen,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/werkstudent-wmd-digital-transformation-knowledge-competence-management-siemens-JV_IC2830398_KO0,70_KE71,78.htm?jl=1010119202465"
1010118357802,Internship Global E-Commerce Product Photography,PUMA,Herzogenaurach,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/internship-global-e-commerce-product-photography-puma-JV_IC2831060_KO0,48_KE49,53.htm?jl=1010118357802"
1010127831392,Internship Graphic Design Teamsport Footwear & Equipment,PUMA,Herzogenaurach,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/internship-graphic-design-teamsport-footwear-equipment-puma-JV_IC2831060_KO0,54_KE55,59.htm?jl=1010127831392"
1009757969043,(Gen)AI Projektmanager:in (m/w/d),DADG mbH | Die Auto- und Dienstleistungsgesellschaft mbH,Eschenbach,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/gen-ai-projektmanager-in-mwd-dadg-mbh-die-auto-und-dienstleistungsgesellschaft-mbh-JV_IC2807737_KO0,28_KE29,82.htm?jl=1009757969043"
1010111282183,KI-Berater (M/W/D),BES Systemhaus GmbH,Schwabach,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/ki-berater-mwd-bes-systemhaus-gmbh-JV_IC2594579_KO0,14_KE15,34.htm?jl=1010111282183"
1010127770165,"IT Consultant - Incident Management - Erlangen, Germany",Infosys,Erlangen,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/it-consultant-incident-management-erlangen-germany-infosys-JV_IC2830398_KO0,50_KE51,58.htm?jl=1010127770165"
1010029241222,Informationssicherheitsbeauftragter (m/w/d),OECHSLER AG,Ansbach,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/informationssicherheitsbeauftragter-mwd-oechsler-JV_IC2593366_KO0,39_KE40,48.htm?jl=1010029241222"
1010106509704,Computerlinguist:in (m/w/d) in der Technischen Kommunikation mit Schwerpunkt KI,doctima GmbH,Fürth,,,,,EUR,False,,,,,"https://www.glassdoor.de/job-listing/computerlinguist-in-mwd-in-der-technischen-kommunikation-mit-schwerpunkt-ki-doctima-gmbh-JV_IC4990650_KO0,75_KE76,88.htm?jl=1010106509704"
